title,description,date,opponent,score,subject,location (city),location (stadium),latitude,longitude,cost,source,identifier,relation,rights,standardized rights,type,format,language,date digital,digitization specifications,filename,oclc number,date created,date modified,reference url,cdm-id,contentdm file name,image link,contentdm file path,object-id
"Football Program. Idaho - Washington State University, 11/18/1962, Neale Stadium, Moscow (Idaho)","Official souvenir program of the Idaho - Washington State University football game, Sunday, November 18, 1962, Neale Stadium, Moscow (Idaho).  Cover depicts a cartoon drawing of three football players two in a red uniform and one in a yellow the yellow jumping for the ball and being brought down by the red team members.",1962-11-18,Washington State,14-22,Washington; Idaho; 1962,Moscow (Idaho),Neale Stadium,46.726293,-117.015631,$0.25,"VF UI Athletics, University of Idaho Athletics Vertical File, University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",ws.ID.11.18.62,University of Idaho Football Program Covers Collection,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by the University of Idaho Library. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vo cab/InC-EDU/1.0/,Image;StillImage,image/jpg,eng,4/1/2011,"Originals are 600 dpi TIFFs, reduced to 150 dpi jpgs for online viewing",,,7/18/2011,3/30/2018,http://digital.lib.uidaho.edu:80/cdm/ref/collection/football/id/11,11,109.jp2,http://contentdm.lib.uidaho.edu/cgi-bin/getimage.exe?CISOROOT=/football&CISOPTR=11&DMSCALE=42.28330&DMWIDTH=800&DMHEIGHT=700&DMX=0&DMY=0&DMTEXT=&REC=1&DMTHUMB=1&DMROTATE=4411&DMSCALE=42.28330&DMWIDTH=800&DMHEIGHT=700&DMX=0&DMY=0&DMTEXT=&REC=1&DMTHUMB=1&DMROTATE=0,/football/image/109.jp2,football11
"Football Program. Idaho - College of the Pacific, 10/09/1954, Pacific Memorial Stadium, Stockton (California)","Official souvenir program of the Idaho - College of the Pacific football game, Saturday, October 09, 1954, Pacific Memorial Stadium, Stockton (California). Cover depicts pictures of a football player in a red jersey catching the ball.",1954-10-09,College of the Pacific,0-13,Pacific; Idaho; Stockton; 1954,Stockton (California),Pacific Memorial Stadium,37.977839,-121.317376,$0.25,"VF UI Athletics, University of Idaho Athletics Vertical File, University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",CP.id.10.9.54,University of Idaho Football Program Covers Collection,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by the University of Idaho Library. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vo cab/InC-EDU/1.0/,Image;StillImage,image/jpg,eng,4/1/2011,"Originals are 600 dpi TIFFs, reduced to 150 dpi jpgs for online viewing",,,7/18/2011,3/30/2018,http://digital.lib.uidaho.edu:80/cdm/ref/collection/football/id/12,12,11.jp2,http://contentdm.lib.uidaho.edu/cgi-bin/getimage.exe?CISOROOT=/football&CISOPTR=12&DMSCALE=42.28330&DMWIDTH=800&DMHEIGHT=700&DMX=0&DMY=0&DMTEXT=&REC=1&DMTHUMB=1&DMROTATE=10112&DMSCALE=42.28330&DMWIDTH=800&DMHEIGHT=700&DMX=0&DMY=0&DMTEXT=&REC=1&DMTHUMB=1&DMROTATE=0,/football/image/11.jp2,football12
"Football Program. Idaho - University of Oregon, 10/10/1964, Neale Stadium, Moscow (Idaho)","Official souvenir program of the Idaho - University of Oregon football game, Saturday, October 10, 1964, Neale Stadium Moscow (Idaho). Dad's Day. Cover depicts a cartoon picture of a family getting tickets for the game.",1964-10-10,University of Oregon,8-14,Oregon; Idaho; Dad's Day; 1964,Moscow (Idaho),Neale Stadium,46.726313,-117.015611,$0.50,"VF UI Athletics, University of Idaho Athletics Vertical File, University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",or.ID.10.10.64,University of Idaho Football Program Covers Collection,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by the University of Idaho Library. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vo cab/InC-EDU/1.0/,Image;StillImage,image/jpg,eng,4/1/2011,"Originals are 600 dpi TIFFs, reduced to 150 dpi jpgs for online viewing",,,7/18/2011,3/30/2018,http://digital.lib.uidaho.edu:80/cdm/ref/collection/football/id/13,13,110.jp2,http://contentdm.lib.uidaho.edu/cgi-bin/getimage.exe?CISOROOT=/football&CISOPTR=13&DMSCALE=42.28330&DMWIDTH=800&DMHEIGHT=700&DMX=0&DMY=0&DMTEXT=&REC=1&DMTHUMB=1&DMROTATE=4513&DMSCALE=42.28330&DMWIDTH=800&DMHEIGHT=700&DMX=0&DMY=0&DMTEXT=&REC=1&DMTHUMB=1&DMROTATE=0,/football/image/110.jp2,football13
"Football Program. Idaho - Arizona State, 09/28/1957, Goodwin Stadium, Phoenix (Arizona)","Official souvenir program of the Idaho - Arizona State football game, Saturday, September 28, 1957, Phoenix (Arizona) Goodwin Stadium. Cover depicts a picture of a Sun Devil football player sitting on a Vandal player, yelling ""mashed Idahoes comin' up!"" to a man at a dinner table.",1957-09-28,Arizona State,7-19,Arizona; Idaho; 1957,Phoenix (Arizona),Goodwin Stadium,33.423792,-111.932407,$0.25,"VF UI Athletics, University of Idaho Athletics Vertical File, University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",AS.id.9.28.57,University of Idaho Football Program Covers Collection,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by the University of Idaho Library. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vo cab/InC-EDU/1.0/,Image;StillImage,image/jpg,eng,4/1/2011,"Originals are 600 dpi TIFFs, reduced to 150 dpi jpgs for online viewing",,,7/18/2011,3/30/2018,http://digital.lib.uidaho.edu:80/cdm/ref/collection/football/id/14,14,111.jp2,http://contentdm.lib.uidaho.edu/cgi-bin/getimage.exe?CISOROOT=/football&CISOPTR=14&DMSCALE=42.28330&DMWIDTH=800&DMHEIGHT=700&DMX=0&DMY=0&DMTEXT=&REC=1&DMTHUMB=1&DMROTATE=2914&DMSCALE=42.28330&DMWIDTH=800&DMHEIGHT=700&DMX=0&DMY=0&DMTEXT=&REC=1&DMTHUMB=1&DMROTATE=0,/football/image/111.jp2,football14
"Football Program. Idaho - Oregon State, 10/12/1957, Parker Stadium, Corvallis (Oregon)","Official souvenir program of the Idaho - Oregon State football game, Saturday, October 12, 1957, Parker Stadium, Corvallis (Oregon).  Cover depicts a cartoon drawing of a football player in blue tackling a football player in red .",1957-10-12,Oregon State,0-20,Oregon State; Idaho; 1957,Corvallis (Oregon),Parker Stadium,44.559108,-123.281774,$0.35,"VF UI Athletics, University of Idaho Athletics Vertical File, University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",om.ID.10.12.57,University of Idaho Football Program Covers Collection,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by the University of Idaho Library. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vo cab/InC-EDU/1.0/,Image;StillImage,image/jpg,eng,4/1/2011,"Originals are 600 dpi TIFFs, reduced to 150 dpi jpgs for online viewing",,,7/18/2011,3/30/2018,http://digital.lib.uidaho.edu:80/cdm/ref/collection/football/id/15,15,112.jp2,http://contentdm.lib.uidaho.edu/cgi-bin/getimage.exe?CISOROOT=/football&CISOPTR=15&DMSCALE=42.28330&DMWIDTH=800&DMHEIGHT=700&DMX=0&DMY=0&DMTEXT=&REC=1&DMTHUMB=1&DMROTATE=10715&DMSCALE=42.28330&DMWIDTH=800&DMHEIGHT=700&DMX=0&DMY=0&DMTEXT=&REC=1&DMTHUMB=1&DMROTATE=0,/football/image/112.jp2,football15
"Football Program. Idaho - Oregon State, 09/17/1960, Hayward Field, Eugene (Oregon)","Official souvenir program of the Idaho - Oregon  football game, Saturday, September 17, 1960, Hayward Field, Eugene (Oregon).  Cover depicts a cartoon drawing of a football player in a yellow uniform holding a football as a player in a red uniform tackles him.",1960-09-17,Oregon State,6-33,Oregon; Idaho; 1960,Eugene (Oregon),Hayward Field,44.04225,-123.07067,$0.50,"VF UI Athletics, University of Idaho Athletics Vertical File, University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",OM.id.9.17.60,University of Idaho Football Program Covers Collection,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by the University of Idaho Library. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vo cab/InC-EDU/1.0/,Image;StillImage,image/jpg,eng,4/1/2011,"Originals are 600 dpi TIFFs, reduced to 150 dpi jpgs for online viewing",,,7/18/2011,3/30/2018,http://digital.lib.uidaho.edu:80/cdm/ref/collection/football/id/16,16,113.jp2,http://contentdm.lib.uidaho.edu/cgi-bin/getimage.exe?CISOROOT=/football&CISOPTR=16&DMSCALE=42.28330&DMWIDTH=800&DMHEIGHT=700&DMX=0&DMY=0&DMTEXT=&REC=1&DMTHUMB=1&DMROTATE=3016&DMSCALE=42.28330&DMWIDTH=800&DMHEIGHT=700&DMX=0&DMY=0&DMTEXT=&REC=1&DMTHUMB=1&DMROTATE=0,/football/image/113.jp2,football16
"Football Program. Idaho - University of Washington, 09/24/1960, University of Washington Stadium, Seattle (Washington)","Official souvenir program of the Idaho - University of Washington football game, Saturday, September 24, 1960, University of Washington Stadium, Seattle (Washington).  Cover depicts a cartoon drawing of a football player in red fumbling a ball and a football player in yellow catching one.",1960-09-24,University of Washington,12-41,Washington; Idaho; 1960,Seattle (Washington),University of Washington Stadium,47.650425,-122.302154,$0.50,"VF UI Athletics, University of Idaho Athletics Vertical File, University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",WA.id.9.24.60,University of Idaho Football Program Covers Collection,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by the University of Idaho Library. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vo cab/InC-EDU/1.0/,Image;StillImage,image/jpg,eng,4/1/2011,"Originals are 600 dpi TIFFs, reduced to 150 dpi jpgs for online viewing",,,7/18/2011,3/30/2018,http://digital.lib.uidaho.edu:80/cdm/ref/collection/football/id/17,17,114.jp2,http://contentdm.lib.uidaho.edu/cgi-bin/getimage.exe?CISOROOT=/football&CISOPTR=17&DMSCALE=42.28330&DMWIDTH=800&DMHEIGHT=700&DMX=0&DMY=0&DMTEXT=&REC=1&DMTHUMB=1&DMROTATE=13817&DMSCALE=42.28330&DMWIDTH=800&DMHEIGHT=700&DMX=0&DMY=0&DMTEXT=&REC=1&DMTHUMB=1&DMROTATE=0,/football/image/114.jp2,football17
"Football Program. Idaho - University of Montana, 10/01/1960, Dornblaser Field, Missoula (Montana)","Official souvenir program of the Idaho - University of Montana football game, Saturday, October 01, 1960, Dornblaser Field, Missoula (Montana). Homecoming;  Cover depicts a cartoon drawing of a bear in a football uniform with a football and a helmet running the ball.",1960-10-01,University of Montana,14-18,Montana; Idaho; Homecoming; 1960,Missoula (Montana),Dornblaser Field,46.860663,-113.981859,$0.10,"VF UI Athletics, University of Idaho Athletics Vertical File, University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",mt.ID.10.1.60,University of Idaho Football Program Covers Collection,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by the University of Idaho Library. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vo cab/InC-EDU/1.0/,Image;StillImage,image/jpg,eng,4/1/2011,"Originals are 600 dpi TIFFs, reduced to 150 dpi jpgs for online viewing",,,7/18/2011,3/30/2018,http://digital.lib.uidaho.edu:80/cdm/ref/collection/football/id/18,18,115.jp2,http://contentdm.lib.uidaho.edu/cgi-bin/getimage.exe?CISOROOT=/football&CISOPTR=18&DMSCALE=42.28330&DMWIDTH=800&DMHEIGHT=700&DMX=0&DMY=0&DMTEXT=&REC=1&DMTHUMB=1&DMROTATE=2318&DMSCALE=42.28330&DMWIDTH=800&DMHEIGHT=700&DMX=0&DMY=0&DMTEXT=&REC=1&DMTHUMB=1&DMROTATE=0,/football/image/115.jp2,football18
"Football Program. Idaho - Oregon State, 10/15/1960, Neale Stadium, Moscow (Idaho)","Official souvenir program of the Idaho - Oregon State football game, Saturday, October 15, 1960, Neale Stadium, Moscow (Idaho). Homecoming;  Cover depicts a cartoon drawing of a football player's face in green as a background, with a player with a blue and yellow uniform running the ball in the foreground.",1960-10-15,Oregon State,8-28,Oregon; Idaho; Homecoming; 1960,Moscow (Idaho),Neale Stadium,46.726333,-117.015591,$0.25,"VF UI Athletics, University of Idaho Athletics Vertical File, University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",om.ID.10.15.60,University of Idaho Football Program Covers Collection,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by the University of Idaho Library. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vo cab/InC-EDU/1.0/,Image;StillImage,image/jpg,eng,4/1/2011,"Originals are 600 dpi TIFFs, reduced to 150 dpi jpgs for online viewing",,,7/18/2011,3/30/2018,http://digital.lib.uidaho.edu:80/cdm/ref/collection/football/id/19,19,116.jp2,http://contentdm.lib.uidaho.edu/cgi-bin/getimage.exe?CISOROOT=/football&CISOPTR=19&DMSCALE=42.28330&DMWIDTH=800&DMHEIGHT=700&DMX=0&DMY=0&DMTEXT=&REC=1&DMTHUMB=1&DMROTATE=4619&DMSCALE=42.28330&DMWIDTH=800&DMHEIGHT=700&DMX=0&DMY=0&DMTEXT=&REC=1&DMTHUMB=1&DMROTATE=0,/football/image/116.jp2,football19
"Football Program. Idaho - College of the Pacific, 10/29/1960, Pacific Memorial Stadium, Stockton (California)","Official souvenir program of the Idaho - College of the Pacific football game, Saturday, October 29, 1960, Pacific Memorial Stadium, Stockton (California). Cover depicts a cartoon drawing of a football player in red with the ball attempting to hurdle over a pile of downed men on the field who had attempted to take him down.",1960-10-29,College of the Pacific,14-25,Pacific; Idaho; Stockton; 1960,Stockton (California),Pacific Memorial Stadium,37.977859,-121.317376,$0.50,"VF UI Athletics, University of Idaho Athletics Vertical File, University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",CP.id.10.29.60,University of Idaho Football Program Covers Collection,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by the University of Idaho Library. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vo cab/InC-EDU/1.0/,Image;StillImage,image/jpg,eng,4/1/2011,"Originals are 600 dpi TIFFs, reduced to 150 dpi jpgs for online viewing",,,7/18/2011,3/30/2018,http://digital.lib.uidaho.edu:80/cdm/ref/collection/football/id/20,20,117.jp2,http://contentdm.lib.uidaho.edu/cgi-bin/getimage.exe?CISOROOT=/football&CISOPTR=20&DMSCALE=42.28330&DMWIDTH=800&DMHEIGHT=700&DMX=0&DMY=0&DMTEXT=&REC=1&DMTHUMB=1&DMROTATE=10220&DMSCALE=42.28330&DMWIDTH=800&DMHEIGHT=700&DMX=0&DMY=0&DMTEXT=&REC=1&DMTHUMB=1&DMROTATE=0,/football/image/117.jp2,football20
"Football Program. Idaho - University of Arizona, 11/05/1960, Tucson (Arizona)","Official souvenir program of the Idaho - University of Arizona football game, Saturday, November 05, 1960,Tucson (Arizona). Cover depicts a picture of two football players, Ted Urness and Pat Brown, on one side, and cheerleaders cheering on the team in front of full stands on the other.",1960-11-05,University of Arizona,3-32,Arizona; Idaho; 1960,Tucson (Arizona),Arizona Stadium,32.228758,-110.948704,$0.25,"VF UI Athletics, University of Idaho Athletics Vertical File, University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",as.ID.11.5.60,University of Idaho Football Program Covers Collection,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by the University of Idaho Library. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vo cab/InC-EDU/1.0/,Image;StillImage,image/jpg,eng,4/1/2011,"Originals are 600 dpi TIFFs, reduced to 150 dpi jpgs for online viewing",,,7/18/2011,3/30/2018,http://digital.lib.uidaho.edu:80/cdm/ref/collection/football/id/21,21,118.jp2,http://contentdm.lib.uidaho.edu/cgi-bin/getimage.exe?CISOROOT=/football&CISOPTR=21&DMSCALE=42.28330&DMWIDTH=800&DMHEIGHT=700&DMX=0&DMY=0&DMTEXT=&REC=1&DMTHUMB=1&DMROTATE=021&DMSCALE=42.28330&DMWIDTH=800&DMHEIGHT=700&DMX=0&DMY=0&DMTEXT=&REC=1&DMTHUMB=1&DMROTATE=0,/football/image/118.jp2,football21
"Football Program. Idaho - Washington State, 11/12/1960, Neale Stadium, Moscow (Idaho)","Official souvenir program of the Idaho - Washington State football game, Saturday, November 12, 1960, Neale Stadium, Moscow (Idaho). Dad's Day. Cover depicts a picture of a football player in green catching a football.",1960-11-12,Washington State,7-18,Washington; Dad's Day; Idaho; 1960,Moscow (Idaho),Neale Stadium,46.726353,-117.015571,$0.25,"VF UI Athletics, University of Idaho Athletics Vertical File, University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",ws.ID.11.12.60,University of Idaho Football Program Covers Collection,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by the University of Idaho Library. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vo cab/InC-EDU/1.0/,Image;StillImage,image/jpg,eng,4/1/2011,"Originals are 600 dpi TIFFs, reduced to 150 dpi jpgs for online viewing",,,7/18/2011,3/30/2018,http://digital.lib.uidaho.edu:80/cdm/ref/collection/football/id/22,22,119.jp2,http://contentdm.lib.uidaho.edu/cgi-bin/getimage.exe?CISOROOT=/football&CISOPTR=22&DMSCALE=42.28330&DMWIDTH=800&DMHEIGHT=700&DMX=0&DMY=0&DMTEXT=&REC=1&DMTHUMB=1&DMROTATE=4722&DMSCALE=42.28330&DMWIDTH=800&DMHEIGHT=700&DMX=0&DMY=0&DMTEXT=&REC=1&DMTHUMB=1&DMROTATE=0,/football/image/119.jp2,football22
"Football Program. Idaho - College of the Pacific, 10/19/1957, Pacific Memorial Stadium, Stockton (California)","Official souvenir program of the Idaho - College of the Pacific football game, Saturday, October 19, 1957, Pacific Memorial Stadium, Stockton (California). Homecoming. Cover depicts pictures of football players.",1957-10-19,College of the Pacific,7-7,Pacific; Idaho; Stockton; 1957,Stockton (California),Pacific Memorial Stadium,37.977839,-121.317396,$0.35,"VF UI Athletics, University of Idaho Athletics Vertical File, University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",CP.id.10.19.57,University of Idaho Football Program Covers Collection,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by the University of Idaho Library. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vo cab/InC-EDU/1.0/,Image;StillImage,image/jpg,eng,4/1/2011,"Originals are 600 dpi TIFFs, reduced to 150 dpi jpgs for online viewing",,,7/18/2011,3/30/2018,http://digital.lib.uidaho.edu:80/cdm/ref/collection/football/id/23,23,12.jp2,http://contentdm.lib.uidaho.edu/cgi-bin/getimage.exe?CISOROOT=/football&CISOPTR=23&DMSCALE=42.28330&DMWIDTH=800&DMHEIGHT=700&DMX=0&DMY=0&DMTEXT=&REC=1&DMTHUMB=1&DMROTATE=10323&DMSCALE=42.28330&DMWIDTH=800&DMHEIGHT=700&DMX=0&DMY=0&DMTEXT=&REC=1&DMTHUMB=1&DMROTATE=0,/football/image/12.jp2,football23
"Football Program. Idaho - San Jose State, 11/18/1960, Spartan Stadium, San Jose (California)","Official souvenir program of the Idaho - San Jose State football game, Friday, November 18, 1960, Spartan Stadium, San Jose (California). Cover depicts several pictures of football players.",1960-11-18,San Jose State,20-22,San Jose; Idaho; 1960,San Jose (California),Spartan Stadium,37.320339,-121.868237,$0.25,"VF UI Athletics, University of Idaho Athletics Vertical File, University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",SJ.id.11.18.60,University of Idaho Football Program Covers Collection,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by the University of Idaho Library. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vo cab/InC-EDU/1.0/,Image;StillImage,image/jpg,eng,4/1/2011,"Originals are 600 dpi TIFFs, reduced to 150 dpi jpgs for online viewing",,,7/18/2011,3/30/2018,http://digital.lib.uidaho.edu:80/cdm/ref/collection/football/id/24,24,120.jp2,http://contentdm.lib.uidaho.edu/cgi-bin/getimage.exe?CISOROOT=/football&CISOPTR=24&DMSCALE=42.28330&DMWIDTH=800&DMHEIGHT=700&DMX=0&DMY=0&DMTEXT=&REC=1&DMTHUMB=1&DMROTATE=12724&DMSCALE=42.28330&DMWIDTH=800&DMHEIGHT=700&DMX=0&DMY=0&DMTEXT=&REC=1&DMTHUMB=1&DMROTATE=0,/football/image/120.jp2,football24
"Football Program. Idaho - University of Oregon, 09/23/1961, Hayward Field, Eugene (Oregon)","Official souvenir program of the Idaho - University of Oregon football game, Friday, September 23, 1961, Hayward Field, Eugene (Oregon). Cover depicts a picture of a football player in a yellow uniform running with a football.",1961-09-23,University of Oregon,0-51,Oregon; Idaho; 1960,Eugene (Oregon),Hayward Field,44.04225,-123.07065,$0.50,"VF UI Athletics, University of Idaho Athletics Vertical File, University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",OR.id.9.23.60,University of Idaho Football Program Covers Collection,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by the University of Idaho Library. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vo cab/InC-EDU/1.0/,Image;StillImage,image/jpg,eng,4/1/2011,"Originals are 600 dpi TIFFs, reduced to 150 dpi jpgs for online viewing",,,7/18/2011,3/30/2018,http://digital.lib.uidaho.edu:80/cdm/ref/collection/football/id/25,25,121.jp2,http://contentdm.lib.uidaho.edu/cgi-bin/getimage.exe?CISOROOT=/football&CISOPTR=25&DMSCALE=42.28330&DMWIDTH=800&DMHEIGHT=700&DMX=0&DMY=0&DMTEXT=&REC=1&DMTHUMB=1&DMROTATE=3125&DMSCALE=42.28330&DMWIDTH=800&DMHEIGHT=700&DMX=0&DMY=0&DMTEXT=&REC=1&DMTHUMB=1&DMROTATE=0,/football/image/121.jp2,football25
"Football Program. Idaho - San Jose State, 09/30/1961, Neale Stadium, Moscow (Idaho)","Official souvenir program of the Idaho - San Jose State football game, Saturday, September 30, 1961, Neale Stadium, Moscow (Idaho). Homecoming. Cover depicts a picture of a football player in a yellow and blue uniform catching a football.",1961-09-30,San Jose State,27-18,San Jose; Homecoming; Idaho; 1960,Moscow (Idaho),Neale Stadium,46.726373,-117.015551,$0.25,"VF UI Athletics, University of Idaho Athletics Vertical File, University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",SJ.id.9.30.61,University of Idaho Football Program Covers Collection,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by the University of Idaho Library. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vo cab/InC-EDU/1.0/,Image;StillImage,image/jpg,eng,4/1/2011,"Originals are 600 dpi TIFFs, reduced to 150 dpi jpgs for online viewing",,,7/18/2011,3/30/2018,http://digital.lib.uidaho.edu:80/cdm/ref/collection/football/id/26,26,122.jp2,http://contentdm.lib.uidaho.edu/cgi-bin/getimage.exe?CISOROOT=/football&CISOPTR=26&DMSCALE=42.28330&DMWIDTH=800&DMHEIGHT=700&DMX=0&DMY=0&DMTEXT=&REC=1&DMTHUMB=1&DMROTATE=4826&DMSCALE=42.28330&DMWIDTH=800&DMHEIGHT=700&DMX=0&DMY=0&DMTEXT=&REC=1&DMTHUMB=1&DMROTATE=0,/football/image/122.jp2,football26
"Football Program. Idaho - Oregon State, 10/07/1961, Parker Stadium, Oregon (Corvallis)","Official souvenir program of the Idaho - Oregon State football game, Saturday, October 07, 1961, Parker Stadium, Oregon (Corvallis). Cover depicts a picture of two football players one in a blue uniform catching a football and one in a red uniform catching a football.",1961-10-07,Oregon State,6-44,Oregon State; Idaho; 1961,Oregon (Corvallis),Parker Stadium,44.559168,-123.281774,$0.40,"VF UI Athletics, University of Idaho Athletics Vertical File, University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",OR.id.10.7.61,University of Idaho Football Program Covers Collection,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by the University of Idaho Library. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vo cab/InC-EDU/1.0/,Image;StillImage,image/jpg,eng,4/1/2011,"Originals are 600 dpi TIFFs, reduced to 150 dpi jpgs for online viewing",,,7/18/2011,3/30/2018,http://digital.lib.uidaho.edu:80/cdm/ref/collection/football/id/27,27,123.jp2,http://contentdm.lib.uidaho.edu/cgi-bin/getimage.exe?CISOROOT=/football&CISOPTR=27&DMSCALE=42.28330&DMWIDTH=800&DMHEIGHT=700&DMX=0&DMY=0&DMTEXT=&REC=1&DMTHUMB=1&DMROTATE=11327&DMSCALE=42.28330&DMWIDTH=800&DMHEIGHT=700&DMX=0&DMY=0&DMTEXT=&REC=1&DMTHUMB=1&DMROTATE=0,/football/image/123.jp2,football27
"Football Program. Idaho - Washington State University, 10/14/1961, Rogers Field, Pullman (Washington)","Official souvenir program of the Idaho - Washington State University football game, Saturday, October 14, 1961, Rogers Field, Pullman (Washington). Cover depicts a picture of a football player in a red uniform punting a football.",1961-10-14,Washington State,0-34,Washington; Idaho; 1961,Pullman (Washington),Rogers Field,46.731958,-117.162643,$0.50,"VF UI Athletics, University of Idaho Athletics Vertical File, University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",WS.id.10.14.61,University of Idaho Football Program Covers Collection,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by the University of Idaho Library. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vo cab/InC-EDU/1.0/,Image;StillImage,image/jpg,eng,4/1/2011,"Originals are 600 dpi TIFFs, reduced to 150 dpi jpgs for online viewing",,,7/18/2011,3/30/2018,http://digital.lib.uidaho.edu:80/cdm/ref/collection/football/id/28,28,124.jp2,http://contentdm.lib.uidaho.edu/cgi-bin/getimage.exe?CISOROOT=/football&CISOPTR=28&DMSCALE=42.28330&DMWIDTH=800&DMHEIGHT=700&DMX=0&DMY=0&DMTEXT=&REC=1&DMTHUMB=1&DMROTATE=12428&DMSCALE=42.28330&DMWIDTH=800&DMHEIGHT=700&DMX=0&DMY=0&DMTEXT=&REC=1&DMTHUMB=1&DMROTATE=0,/football/image/124.jp2,football28
